Date,AVO,CDZI,CWT,FPI,ZC=F
2024-02-29,10.550000190734863,2.9000000953674316,45.148353576660156,10.470135688781738,415.75
2024-03-01,10.729999542236328,2.930000066757202,44.79417037963867,10.195072174072266,412.25
2024-03-04,10.90999984741211,3.0399999618530273,45.33528518676758,10.008739471435547,417.5
2024-03-05,10.829999923706055,2.799999952316284,44.636756896972656,9.849026679992676,413.5
2024-03-06,10.800000190734863,2.9000000953674316,44.863040924072266,9.795787811279297,418.0
2024-03-07,10.979999542236328,2.819999933242798,45.492698669433594,9.760295867919922,426.0
2024-03-08,11.010000228881836,2.869999885559082,45.551727294921875,9.77804183959961,426.25
2024-03-11,10.699999809265137,2.6600000858306885,47.09635543823242,9.73367691040039,428.25
2024-03-12,12.0,2.609999895095825,46.28960418701172,9.698184967041016,429.0
2024-03-13,12.0,2.609999895095825,46.27976989746094,9.671566009521484,426.5
2024-03-14,11.819999694824219,2.619999885559082,45.866554260253906,9.556217193603516,422.5
2024-03-15,12.069999694824219,2.450000047683716,45.57140350341797,9.58283519744873,436.75
2024-03-18,11.960000038146973,2.4600000381469727,44.863040924072266,9.547344207763672,436.0
2024-03-19,11.869999885559082,2.509999990463257,45.010616302490234,9.529598236083984,439.5
2024-03-20,11.890000343322754,2.5899999141693115,45.7386589050293,9.751421928405762,439.0
2024-03-21,11.859999656677246,2.609999895095825,46.06332015991211,9.786914825439453,440.75
2024-03-22,11.710000038146973,2.619999885559082,45.4730224609375,9.644947052001953,439.25
2024-03-25,11.75,2.5299999713897705,44.96142578125,9.63607406616211,437.75
2024-03-26,11.649999618530273,2.5299999713897705,44.45966339111328,9.609455108642578,432.5
2024-03-27,11.729999542236328,2.5999999046325684,45.91574478149414,9.724803924560547,426.75
2024-03-28,11.869999885559082,2.9000000953674316,45.728816986083984,9.903241157531738,442.0
2024-04-01,11.770000457763672,2.859999895095825,45.77800750732422,9.689116477966309,435.5
2024-04-02,11.630000114440918,2.700000047683716,45.27625274658203,9.608819961547852,426.5
2024-04-03,11.59000015258789,2.5999999046325684,44.53837203979492,9.626664161682129,431.75
2024-04-04,11.720000267028809,2.5,45.22705841064453,9.546367645263672,435.25
2024-04-05,11.8100004196167,2.5,45.020450592041016,9.528522491455078,434.25
2024-04-08,11.8100004196167,2.509999990463257,45.758331298828125,9.546367645263672,435.5
2024-04-09,11.84000015258789,2.5399999618530273,46.45685958862305,9.733725547790527,431.25
2024-04-10,11.460000038146973,2.4700000286102295,44.84336471557617,9.278711318969727,434.25
2024-04-11,11.470000267028809,2.4600000381469727,44.302249908447266,9.341165542602539,428.75
2024-04-12,11.329999923706055,2.319999933242798,43.682437896728516,9.367929458618164,435.5
2024-04-15,11.390000343322754,2.25,43.6725959777832,9.278711318969727,431.5
2024-04-16,11.460000038146973,2.1500000953674316,43.06261444091797,9.287632942199707,431.0
2024-04-17,11.4399995803833,2.1500000953674316,43.456146240234375,9.287632942199707,430.25
2024-04-18,11.479999542236328,2.25,44.174354553222656,9.43930435180664,426.75
2024-04-19,11.539999961853027,2.25,45.04997253417969,9.59097671508789,433.5
2024-04-22,11.369999885559082,2.25,44.7154655456543,9.64450740814209,439.75
2024-04-23,11.380000114440918,2.240000009536743,45.48285675048828,9.680193901062012,443.0
2024-04-24,11.229999542236328,2.2699999809265137,45.81736373901367,9.724803924560547,437.75
2024-04-25,11.470000267028809,2.25,47.27344512939453,9.599898338317871,441.0
2024-04-26,11.34000015258789,2.25,47.1553840637207,9.671273231506348,440.0
2024-04-29,11.460000038146973,2.259999990463257,47.6374626159668,9.626664161682129,439.25
2024-04-30,11.350000381469727,2.2799999713897705,48.32615280151367,9.599898338317871,439.5
2024-05-01,11.5600004196167,2.25,49.02467727661133,9.93000602722168,443.25
2024-05-02,11.789999961853027,2.390000104904175,49.63465881347656,9.9210844039917,452.0
2024-05-03,11.800000190734863,2.3399999141693115,50.03038787841797,10.001380920410156,447.0
2024-05-06,11.819999694824219,2.380000114440918,50.19857406616211,9.778334617614746,457.0
2024-05-07,11.90999984741211,2.359999895095825,50.68334197998047,9.974616050720215,453.75
2024-05-08,11.930000305175781,2.3499999046325684,50.792171478271484,9.769412994384766,445.5
2024-05-09,12.079999923706055,2.369999885559082,52.11787414550781,9.93892765045166,442.75
2024-05-10,12.199999809265137,2.3299999237060547,52.58285903930664,9.983537673950195,455.75
2024-05-13,12.359999656677246,2.509999990463257,52.05851364135742,10.001380920410156,458.5
2024-05-14,12.520000457763672,2.640000104904175,52.355308532714844,10.135209083557129,453.75
2024-05-15,12.510000228881836,2.799999952316284,52.22669982910156,10.161974906921387,462.5
2024-05-16,12.670000076293945,3.0,52.681793212890625,10.242270469665527,457.0
2024-05-17,12.869999885559082,3.109999895095825,52.72136306762695,10.14413070678711,452.5
2024-05-20,12.65999984741211,3.109999895095825,52.197017669677734,9.983537673950195,460.5
2024-05-21,12.399999618530273,3.049999952316284,52.73125457763672,10.010303497314453,458.0
2024-05-22,12.375,3.140000104904175,51.95957946777344,9.849709510803223,461.25
2024-05-23,12.289999961853027,3.109999895095825,50.56462478637695,9.769412994384766,464.0
2024-05-24,12.25,3.130000114440918,49.75337600708008,9.751569747924805,464.75
2024-05-28,12.239999771118164,3.190000057220459,48.45735168457031,9.724803924560547,462.5
2024-05-29,11.989999771118164,3.0899999141693115,47.51749038696289,9.448226928710938,455.25
2024-05-30,11.829999923706055,3.0299999713897705,48.11109161376953,9.528522491455078,448.75
2024-05-31,11.850000381469727,3.0299999713897705,49.357643127441406,9.689116477966309,446.25
2024-06-03,11.90999984741211,3.0999999046325684,49.021270751953125,9.724803924560547,443.5
2024-06-04,11.550000190734863,3.0999999046325684,49.436790466308594,9.742647171020508,442.5
2024-06-05,11.550000190734863,2.9800000190734863,49.09052276611328,9.698038101196289,439.25
2024-06-06,11.4399995803833,2.990000009536743,48.694793701171875,9.822943687438965,452.0
2024-06-07,11.149999618530273,2.9600000381469727,47.08218765258789,9.64450740814209,448.75
2024-06-10,10.529999732971191,3.0999999046325684,46.43912124633789,9.662351608276367,451.75
2024-06-11,10.430000305175781,3.1600000858306885,47.47792053222656,9.653428077697754,449.5
2024-06-12,10.5600004196167,3.119999885559082,47.26026916503906,9.742647171020508,454.25
2024-06-13,10.4399995803833,3.119999885559082,47.448238372802734,10.269036293029785,458.5
2024-06-14,10.260000228881836,3.0799999237060547,47.072296142578125,10.17089557647705,450.0
